"","MSU_ID","SIF ID","Del15N","Del13C","Wt% N*","Wt% C*","C:N ratio","Comments.x","ID1","ID2","ORGANIZATION","Date","CAP_BASIN","CAP_SITE","Serial/Operation","Region","Depth (m)","Depth class","Species","PRED/PREY","TLin","TLmm","TWg","Size class","Box Number","Box Location","DryStart","DryEnd","Comments.y","QAQC","Source","Stat_district"
"626","19-1311","20210016.148",7.8105961,-26.6090788,11.2463530075188,43.8182481203008,3.89621845330712,NA,"wn2","1","USGS",2019-08-16,"MI","1010","150","SWM",54,"DEEP","ALE","PREY",3.99,101,"8.52","LARGE",14,"B1",2020-02-24 12:45:00,2020-02-26 12:59:59,"<100 mm wn2",NA,"Prey",NA
"627","19-1312","20210016.149",7.1882513,-28.4397884,10.4479114973262,46.7582935828877,4.47537228802655,NA,"wn2","1","USGS",2019-08-16,"MI","1010","150","SWM",54,"DEEP","ALE","PREY",3.61,92,"5.7","SMALL",14,"B2",2020-02-24 12:45:00,2020-02-26 12:59:59,"<100 mm wn2",NA,"Prey",NA
"628","19-1313","20210016.150",7.3569714,-28.8531094,9.23917266576455,49.7487382949932,5.38454470921791,NA,"wn2","1","USGS",2019-08-16,"MI","1010","150","SWM",54,"DEEP","ALE","PREY",3.56,90,"5.26","SMALL",14,"B3",2020-02-24 12:45:00,2020-02-26 12:59:59,"<100 mm wn2",NA,"Prey",NA
"629","19-1314","20210016.151",7.399404,-27.9155764,10.0873902536716,45.976055540721,4.55777504235913,NA,"wn2","1","USGS",2019-08-16,"MI","1010","150","SWM",54,"DEEP","ALE","PREY",3.68,93,"6.01","SMALL",14,"B4",2020-02-24 12:45:00,2020-02-26 12:59:59,"<100 mm wn2",NA,"Prey",NA
"630","19-1315","20210016.152",8.0894389,-27.2088983,12.0608129854369,49.8470723300971,4.13297780093979,NA,"wn2","1","USGS",2019-08-16,"MI","1010","150","SWM",54,"DEEP","ALE","PREY",3.79,96,"6.16","SMALL",14,"B5",2020-02-24 12:45:00,2020-02-26 12:59:59,"<100 mm wn2",NA,"Prey",NA
"631","19-1316","20210016.153",7.7489678,-26.1786201,11.2469710292249,46.1612279542567,4.10432531872876,NA,"wn3","1","USGS",2019-08-18,"MI","1009","166","NWM",30,"DEEP","ALE","PREY",4.38,111,"9.79","LARGE",14,"B6",2020-02-24 12:45:00,2020-02-26 12:59:59,">100 mm wn3",NA,"Prey","WM4"
"632","19-1317","20210016.155",7.0619638,-26.6695648,10.3600218253968,46.9811846560847,4.53485383022203,NA,"wn3","1","USGS",2019-08-18,"MI","1009","166","NWM",30,"DEEP","ALE","PREY",4.05,103,"7.76","LARGE",14,"B7",2020-02-24 12:45:00,2020-02-26 12:59:59,">100 mm wn3",NA,"Prey","WM4"
"633","19-1320","20210016.156",7.4771971,-26.0616805,12.1002681081081,48.3849432432432,3.99866703869327,NA,"wn3","1","USGS",2019-08-18,"MI","1009","166","NWM",30,"DEEP","ALE","PREY",4.32,110,"8.24","LARGE",14,"B10",2020-02-24 12:45:00,2020-02-26 12:59:59,">100 mm wn3",NA,"Prey","WM4"
"634","19-1325","20210016.157",10.703085,-27.9448113,10.1931616751269,49.6778426395939,4.87364413740405,NA,"so4","1","USGS",2019-08-17,"MI","1010","161","SWM",99,"DEEP","BLO","PREY",6.65,169,"33.59","LARGE",14,"C5",2020-02-25 12:30:00,2020-02-27 12:30:00,"so4 >100mm",NA,"Prey",NA
"635","19-1326","20210016.158",9.94536,-28.3692214,9.5519689373297,51.420991280654,5.38328711263889,NA,"so4","1","USGS",2019-08-17,"MI","1010","161","SWM",99,"DEEP","BLO","PREY",6.38,162,"29.61","LARGE",14,"C6",2020-02-25 12:30:00,2020-02-27 12:30:00,"so4 >100mm",NA,"Prey",NA
"636","19-1326","20210016.158",10.026184,-28.1867553,9.60239399293286,49.7318223792697,5.17910662860441,NA,"so4","1","USGS",2019-08-17,"MI","1010","161","SWM",99,"DEEP","BLO","PREY",6.38,162,"29.61","LARGE",14,"C6",2020-02-25 12:30:00,2020-02-27 12:30:00,"so4 >100mm",NA,"Prey",NA
"637","19-1346","20210016.159",9.0017398,-29.050697,9.35621684210526,52.5500268421053,5.61658923996046,NA,"nn7","1","USGS",2019-08-25,"MI","1007","225","NWM",40,"DEEP","ALE","PREY",5.57,142,"23.8","LARGE",14,"E6",2020-02-25 12:30:00,2020-02-27 12:30:00,"nn7 >100mm",NA,"Prey",NA
"638","19-1348","20210016.160",6.5123606,-27.1917606,10.2026354881266,44.0239472295514,4.31495835372973,NA,"wn3","1","USGS",2019-08-18,"MI","1009","166","NWM",30,"DEEP","ALE","PREY",3.72,94,"5.39","SMALL",14,"E8",2020-02-25 12:30:00,2020-02-27 12:30:00,"wn3 <100m",NA,"Prey","WM4"
"639","19-1349","20210016.161",7.9621411,-27.3157569,11.7144867567568,48.7626832432432,4.16259664258168,NA,"wn3","1","USGS",2019-08-18,"MI","1009","166","NWM",30,"DEEP","ALE","PREY",3.48,88,"5.33","SMALL",14,"E9",2020-02-25 12:30:00,2020-02-27 12:30:00,"wn3 <100m",NA,"Prey","WM4"
"640","19-1351","20210016.162",8.6642996,-28.445837,9.85647777777778,49.1396989417989,4.98552323149232,NA,"no2","1","USGS",2019-08-19,"MI","1009","174","NWM",196,"DEEP","ALE","PREY",6.54,166,"31.37","LARGE",14,"F1",2020-02-26 14:50:00,2020-02-28 14:50:00,"no2 >100mm",NA,"Prey","WM4"
"641","19-1352","20210016.163",7.7651326,-26.4074588,10.9243658409387,44.1126842242503,4.03800869236175,NA,"no2","1","USGS",2019-08-19,"MI","1009","174","NWM",196,"DEEP","ALE","PREY",6.57,167,"28.67","LARGE",14,"F2",2020-02-26 14:49:59,2020-02-28 14:49:59,"no2 >100mm",NA,"Prey","WM4"
"642","19-1358","20210016.164",9.6503524,-27.3591052,12.216995264624,49.7096601671309,4.06889411761273,NA,"no2","1","USGS",2019-08-19,"MI","1009","174","NWM",196,"DEEP","ALE","PREY",6.34,161,"27.32","LARGE",14,"F8",2020-02-26 14:49:59,2020-02-28 14:49:59,"no2 >100mm",NA,"Prey","WM4"
"643","19-1362","20210016.165",8.4784044,-27.5093121,11.2641496714849,48.38905282523,4.29584604577179,NA,"no2","1","USGS",2019-08-19,"MI","1009","174","NWM",196,"DEEP","ALE","PREY",6.22,158,"24.26","LARGE",14,"G2",2020-02-26 14:49:59,2020-02-28 14:49:59,"no2 >100mm",NA,"Prey","WM4"
"644","19-1363","20210016.166",8.7309794,-28.536566,9.03544339360223,46.348850069541,5.12967079206755,NA,"no2","1","USGS",2019-08-19,"MI","1009","174","NWM",196,"DEEP","ALE","PREY",6.26,159,"26.76","LARGE",14,"G3",2020-02-26 14:49:59,2020-02-28 14:49:59,"no2 >100mm",NA,"Prey","WM4"
"645","19-1366","20210016.167",9.7443103,-28.1928039,10.4742753120666,53.9998873786408,5.15547718288747,NA,"so4","1","USGS",2019-08-17,"MI","1010","161","SWM",99,"DEEP","BLO","PREY",5.98,152,"25","LARGE",14,"G6",2020-02-26 14:49:59,2020-02-28 14:49:59,"so4 >100mm",NA,"Prey",NA
"646","19-1369","20210016.168",10.8303828,-27.3752348,12.1669161016949,52.4188209039548,4.30830791186705,NA,"so4","1","USGS",2019-08-17,"MI","1010","161","SWM",99,"DEEP","BLO","PREY",6.38,162,"25","LARGE",14,"G9",2020-02-26 14:49:59,2020-02-28 14:49:59,"so4 >100mm",NA,"Prey",NA
"647","19-1370","20210016.169",9.9291952,-29.2674385,8.42167978723404,56.2279819148936,6.67657561620029,NA,"so4","1","USGS",2019-08-17,"MI","1010","161","SWM",99,"DEEP","BLO","PREY",6.49,165,"32","LARGE",14,"G10",2020-02-26 14:49:59,2020-02-28 14:49:59,"so4 >100mm",NA,"Prey",NA
"648","19-1371","20210016.170",10.0383076,-27.9478356,10.977024623803,52.1741329685363,4.75303051205696,NA,"so4","1","USGS",2019-08-17,"MI","1010","161","SWM",99,"DEEP","BLO","PREY",5.91,150,"23","LARGE",14,"H1",2020-02-26 14:49:59,2020-02-28 14:49:59,"so4 >100mm",NA,"Prey",NA
"649","19-1374","20210016.171",10.5202207,-29.2654223,8.90704849215923,55.4061809408926,6.22048717817873,NA,"so4","1","USGS",2019-08-17,"MI","1010","161","SWM",99,"DEEP","BLO","PREY",6.89,175,"37","LARGE",14,"H4",2020-02-26 14:49:59,2020-02-28 14:49:59,"so4 >100mm",NA,"Prey",NA
"650","19-1375","20210016.172",11.4699027,-29.5376093,8.23946259541985,55.8369048346056,6.7767653761356,NA,"wn4","1","USGS",2019-08-20,"MI","1009","184","NWM",83,"DEEP","BLO","PREY",6.73,171,"35","LARGE",14,"H5",2020-02-26 14:49:59,2020-02-28 14:49:59,"wn4 >100mm, TOOK LONGER DRYING",NA,"Prey","WM4"
"651","19-1376","20210016.173",12.0639591,-28.3369622,10.1343939130435,54.6990335403727,5.39736603981539,NA,"wn4","1","USGS",2019-08-20,"MI","1009","184","NWM",83,"DEEP","BLO","PREY",7.17,182,"39","LARGE",14,"H6",2020-02-26 14:49:59,2020-02-28 14:49:59,"wn4 >100mm, TOOK LONGER DRYING",NA,"Prey","WM4"
"652","19-1377","20210016.174",11.7871369,-27.5072959,10.3523902953586,49.6281817158931,4.79388627167034,NA,"wn4","1","USGS",2019-08-20,"MI","1009","184","NWM",83,"DEEP","BLO","PREY",6.89,175,"36","LARGE",14,"H7",2020-02-26 14:49:59,2020-02-28 14:49:59,"wn4 >100mm",NA,"Prey","WM4"
"653","19-1378","20210016.176",11.8679609,-26.9316708,10.2864896595208,42.4394542244641,4.12574703608277,NA,"wn4","1","USGS",2019-08-20,"MI","1009","184","NWM",83,"DEEP","BLO","PREY",7.01,178,"36","LARGE",14,"H8",2020-02-26 14:49:59,2020-02-28 14:49:59,"wn4 >100mm",NA,"Prey","WM4"
"654","19-1379","20210016.177",9.9261643,-27.7794829,11.321249137931,50.9513574712644,4.50050668883838,NA,"so2","1","USGS",2019-08-15,"MI","1011","146","SWM",112,"DEEP","BLO","PREY",6.29,160,"28","LARGE",14,"H9",2020-02-26 14:49:59,2020-02-28 14:49:59,"so2",NA,"Prey",NA
"655","19-1380","20210016.178",10.8586712,-25.3066136,13.4367953714982,47.1523537149817,3.50919638286672,NA,"so2","1","USGS",2019-08-15,"MI","1011","146","SWM",112,"DEEP","BLO","PREY",6.69,170,"30","LARGE",14,"H10",2020-02-26 14:49:59,2020-02-28 14:49:59,"so2",NA,"Prey",NA
"656","19-1380","20210016.178",10.4161598,-25.3177027,11.5374383399209,40.8658434782609,3.54202053126993,NA,"so2","1","USGS",2019-08-15,"MI","1011","146","SWM",112,"DEEP","BLO","PREY",6.69,170,"30","LARGE",14,"H10",2020-02-26 14:49:59,2020-02-28 14:49:59,"so2",NA,"Prey",NA
"657","19-1382","20210016.179",6.6952249,-26.3439485,11.7302406091371,48.7731492385787,4.15789844929419,NA,"so2","1","USGS",2019-08-15,"MI","1011","146","SWM",112,"DEEP","ALE","PREY",4.09,104,"12","LARGE",14,"I2",2020-02-26 14:49:59,2020-02-28 14:49:59,"so2",NA,"Prey",NA
"658","19-1383","20210016.180",6.7901931,-26.3278189,9.662887890625,45.4655109375,4.70516800485815,NA,"so2","1","USGS",2019-08-15,"MI","1011","146","SWM",112,"DEEP","ALE","PREY",5,127,"14","LARGE",14,"I3",2020-02-26 14:49:59,2020-02-28 14:49:59,"so2",NA,"Prey",NA
"659","19-1388","20210016.181",10.4181804,-25.5294037,14.0642037084399,49.1218982097187,3.49268961315177,NA,"so2","1","USGS",2019-08-15,"MI","1011","146","SWM",112,"DEEP","BLO","PREY",6.97,177,"28","LARGE",14,"I8",2020-02-26 14:49:59,2020-02-28 14:49:59,"so2",NA,"Prey",NA
"660","19-1389","20200090.500",14.1842776,-24.1362835,12.8593367477593,52.0379836107554,4.04670821143423,NA,"141319","1","USFWS",2019-07-05,"HU","227",NA,"NH",NA,NA,"LAT","PREDATOR",28.35,720,"4060","LARGE",14,"I9",2020-03-02 09:45:00,2020-03-04 09:45:00,NA,NA,"Predator","MH2"
"661","19-1391","20200090.501",11.167089,-24.8446966,14.6975296551724,50.1439262068966,3.41172478527708,NA,"141318","1","USFWS",2019-07-05,"HU","227",NA,"NH",NA,NA,"CHS","PREDATOR",19.29,490,"890","SMALL",14,"J1",2020-03-02 09:45:00,2020-03-04 09:45:00,NA,NA,"Predator","MH2"
"662","19-1392","20200090.502",10.1966716,-23.4530629,13.8172775665399,50.9053661596958,3.68418206224422,NA,"141347","1","USFWS",2019-07-05,"HU","227",NA,"NH",NA,NA,"RBT","PREDATOR",26.77,680,"3060","LARGE",14,"J2",2020-03-02 09:45:00,2020-03-04 09:45:00,NA,NA,"Predator","MH2"
"663","19-1393","20200090.503",11.1740848,-27.3216232,10.0981197007481,56.9447261845387,5.63914153050888,NA,"141405","1","USFWS",2019-07-13,"HU","223",NA,"NH",NA,NA,"CHS","PREDATOR",30.51,775,"4760","LARGE",14,"J3",2020-03-02 09:45:00,2020-03-04 09:45:00,NA,NA,"Predator","MH1"
"664","19-1394","20200090.504",13.400748,-25.1157679,11.1860329512894,53.8906580229226,4.81767381319136,NA,"141368","1","USFWS",2019-06-29,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",27.24,692,"2140","LARGE",14,"J4",2020-03-02 09:45:00,2020-03-04 09:45:00,NA,NA,"Predator","MH1"
"665","19-1402","20200090.505",10.8252942,-23.9468359,15.0304458438287,49.2777159949622,3.27852656581009,NA,"141349","1","USFWS",2019-07-05,"HU","227",NA,"NH",NA,NA,"CHS","PREDATOR",18.62,473,"820","SMALL",15,"A2",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH2"
"666","19-1403","20200090.506",13.5046856,-24.6915262,13.3039532085562,51.4395474598931,3.86648589735048,NA,"141369","1","USFWS",2019-06-29,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",20.87,530,"1340","SMALL",15,"A3",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH1"
"667","19-1404","20200090.507",12.8500786,-25.7042647,10.6917949367089,54.9783339240506,5.14210516096692,NA,"141329","1","USFWS",2019-07-05,"HU","227",NA,"NH",NA,NA,"LAT","PREDATOR",21.85,555,"1780","SMALL",15,"A4",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH2"
"668","19-1405","20200090.508",10.4345288,-24.4214626,12.3397592592593,51.3449350617284,4.16093490828852,NA,"141409","1","USFWS",2019-07-13,"HU","223",NA,"NH",NA,NA,"RBT","PREDATOR",26.57,675,"3320","LARGE",15,"A5",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH1"
"669","19-1410","20200090.509",14.1812794,-28.0804213,8.74437484116899,57.6360038119441,6.59120918977428,NA,"141328","1","USFWS",2019-07-05,"HU","227",NA,"NH",NA,NA,"LAT","PREDATOR",27.56,700,"3510","LARGE",15,"A10",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH2"
"670","19-1412","20200090.510",10.2446428,-23.2918309,14.2443872180451,50.3312454887218,3.53340896440677,NA,"141483","1","USFWS",2019-07-26,"HU","227",NA,"NH",NA,NA,"RBT","PREDATOR",27.72,704,"2900","LARGE",15,"B2",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH2"
"671","19-1413","20200090.512",13.3497786,-21.9274051,13.9128791208791,50.7060114010989,3.64453762305777,NA,"141367","1","USFWS",2019-06-29,"HU","223",NA,"NH",NA,NA,"RBT","PREDATOR",24.13,613,"2030","LARGE",15,"B3",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH1"
"672","19-1415","20200090.513",13.245841,-24.4728553,12.6891625163827,52.0212325032766,4.09965846336297,NA,"141378","1","USFWS",2019-06-28,"HU","218",NA,"NH",NA,NA,"LAT","PREDATOR",20.67,525,"1260","SMALL",15,"B5",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH1"
"673","19-1417","20200090.514",11.5708466,-23.7976963,12.746146978022,52.562368543956,4.12378490806584,NA,"141491","1","USFWS",2019-07-26,"HU","227",NA,"NH",NA,NA,"RBT","PREDATOR",22.91,582,"2270","SMALL",15,"B7",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH2"
"674","19-1419","20200090.515",9.6719866,-22.821235,14.8206377005348,48.217560026738,3.25340656731648,NA,"141346","1","USFWS",2019-07-05,"HU","227",NA,"NH",NA,NA,"RBT","PREDATOR",20.87,530,"1260","SMALL",15,"B9",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH2"
"675","19-1420","20200090.516",13.7345476,-24.5353327,12.5278020086083,53.07557517934,4.23662308383145,NA,"141320","1","USFWS",2019-07-05,"HU","227",NA,"NH",NA,NA,"LAT","PREDATOR",22.05,560,"1860","SMALL",15,"B10",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH2"
"676","19-1422","20200090.517",13.9134402,-25.461409,10.1568406205924,55.9931322990127,5.51284935844026,NA,"141361","1","USFWS",2019-06-29,"HU","223",NA,"NH",NA,NA,"LAT","PREDATOR",28.35,720,"3770","LARGE",15,"C2",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH1"
"677","19-1423","20200090.518",11.4009486,-24.9847669,14.103702300406,50.0297948579161,3.54728097575316,NA,"141317","1","USFWS",2019-07-05,"HU","227",NA,"NH",NA,NA,"CHS","PREDATOR",17.91,455,"830","SMALL",15,"C3",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","MH2"
"678","19-1425","20200090.519",12.4003486,-24.6683491,13.9268319327731,49.5247770708283,3.55606912684032,NA,"154268","1","USFWS",2019-08-03,"MI","1116",NA,"SWM",NA,NA,"LAT","PREDATOR",22.01,559,"4980","SMALL",15,"C5",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","IL"
"679","19-1426","20200090.520",10.8013086,-23.3412082,14.9155006993007,49.3501151048951,3.30864622648631,NA,"155566","1","USFWS",2019-07-05,"MI","1118",NA,"NWM",NA,NA,"COS","PREDATOR",20.79,528,"1370","SMALL",15,"C6",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","WM4"
"680","19-1427","20200090.521",11.4099432,-25.3455235,12.7434,52.3639842857143,4.10910622641636,NA,"155353","1","USFWS",2019-08-15,"MI","1111",NA,"NWM",NA,NA,"BNT","PREDATOR",21.85,555,"2570","SMALL",15,"C7",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","WM4"
"681","19-1428","20200090.522",10.3735654,-25.1006524,12.8485486725664,52.4325910240202,4.08081818112048,NA,"155336","1","USFWS",2019-08-02,"MI","1131",NA,"SWM",NA,NA,"COS","PREDATOR",19.88,505,"1530","SMALL",15,"C8",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","IL"
"682","19-1429","20200090.523",12.9000486,-26.2353226,10.8194163568773,54.3859032218092,5.02669473360631,NA,"154269","1","USFWS",2019-08-03,"MI","1116",NA,"SWM",NA,NA,"LAT","PREDATOR",28.54,725,"7610","LARGE",15,"C9",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","IL"
"683","19-1430","20200090.524",10.43253,-23.5860793,14.3198808510638,47.4991397163121,3.31700662947788,NA,"155826","1","USFWS",2019-08-22,"MI","1123",NA,"NWM",NA,NA,"COS","PREDATOR",13.54,344,"400","SMALL",15,"C10",2020-03-03 10:50:00,2020-03-05 11:00:00,NA,NA,"Predator","WM4"
"684","19-1433","20200090.525",12.3923534,-24.4506859,13.8226524725275,50.6298531593407,3.66281748455787,NA,"155568","1","USFWS",2019-07-05,"MI","1118",NA,"NWM",NA,NA,"LAT","PREDATOR",20.59,523,"1190","SMALL",15,"D3",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM4"
"685","19-1434","20200090.526",10.9082444,-24.98779,13.5207283621838,52.2145625832224,3.86181581232426,NA,"155335","1","USFWS",2019-08-02,"MI","1131",NA,"SWM",NA,NA,"COS","PREDATOR",26.85,682,"3750","LARGE",15,"D4",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","IL"
"686","19-1435","20200090.527",12.5132808,-24.2955001,13.3919919678715,52.0557899598394,3.88708342154965,NA,"154284","1","USFWS",2019-08-03,"MI","1116",NA,"SWM",NA,NA,"LAT","PREDATOR",28.58,726,"3760","LARGE",15,"D5",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","IL"
"687","19-1437","20200090.528",14.305205,-23.0419213,14.0365492021277,49.3204373670213,3.51371527693896,NA,"154682","1","USFWS",2019-07-21,"MI","1124",NA,"SWM",NA,NA,"LAT","PREDATOR",18.54,471,"950","SMALL",15,"D7",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM6"
"688","19-1438","20200090.529",10.4705072,-23.6394874,14.4398571428571,48.7167291316527,3.37376808161506,NA,"160037","1","USFWS",2019-09-06,"MI","1117",NA,"SWM",NA,NA,"CHS","PREDATOR",15.31,389,"570","SMALL",15,"D8",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM5"
"689","19-1439","20200090.530",10.2606332,-24.1463605,14.1195758323058,50.6695530209618,3.5886030588135,NA,"160038","1","USFWS",2019-09-06,"MI","1117",NA,"SWM",NA,NA,"CHS","PREDATOR",16.69,424,"880","SMALL",15,"D9",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM5"
"690","19-1440","20200090.531",11.1361076,-22.347616,14.4267854251012,49.3815286099865,3.42290587645862,NA,"160036","1","USFWS",2019-09-06,"MI","1117",NA,"SWM",NA,NA,"BNT","PREDATOR",14.69,373,"640","SMALL",15,"D10",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM5"
"691","19-1441","20200090.533",11.6797812,-23.2747,14.1264190871369,49.2402012448133,3.48568175282651,NA,"160033","1","USFWS",2019-09-06,"MI","1117",NA,"SWM",NA,NA,"BNT","PREDATOR",11.18,284,"260","SMALL",15,"E1",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM5"
"692","19-1442","20200090.534",10.8742648,-24.1775992,14.5553195488722,48.8146776942356,3.35373452505328,NA,"160032","1","USFWS",2019-09-06,"MI","1117",NA,"SWM",NA,NA,"BNT","PREDATOR",10.98,279,"210","SMALL",15,"E2",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM5"
"693","19-1443","20200090.535",11.946621,-22.0765447,14.3360794078062,48.8556791386272,3.40788284919966,NA,"160031","1","USFWS",2019-09-06,"MI","1117",NA,"SWM",NA,NA,"BNT","PREDATOR",12.91,328,"470","SMALL",15,"E3",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM5"
"694","19-1444","20200090.536",10.837287,-27.7650112,9.59153671562083,57.3621034712951,5.98049146576011,NA,"160304","1","USFWS",2019-09-08,"MI","1123",NA,"NWM",NA,NA,"CHS","PREDATOR",19.45,494,"1340","SMALL",15,"E4",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM4"
"695","19-1445","20200090.537",12.1375064,-29.1536218,7.35813981042654,60.0324112559242,8.15863965656888,NA,"160302","1","USFWS",2019-09-08,"MI","1111",NA,"NWM",NA,NA,"CHS","PREDATOR",30.71,780,"5550","LARGE",15,"E5",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM4"
"696","19-1446","20200090.538",12.821096,-24.9887977,12.5595210191083,52.1259633121019,4.15031458865322,NA,"160021","1","USFWS",2019-09-08,"MI","1111",NA,"NWM",NA,NA,"LAT","PREDATOR",25.43,646,"2570","LARGE",15,"E6",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM4"
"697","19-1450","20200090.539",13.0519574,-25.7909269,12.039355163728,51.5089294710328,4.27837942900948,NA,"155600","1","USFWS",2019-07-05,"MI","1118",NA,"NWM",NA,NA,"LAT","PREDATOR",19.61,498,"1020","SMALL",15,"E10",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM4"
"698","19-1453","20200090.540",13.5966304,-25.3616467,11.2300172626387,53.4756813810111,4.76185210853771,NA,"107896","1","USFWS",2019-05-05,"HU","245",NA,"SH",NA,NA,"LAT","PREDATOR",24.25,616,"2330","LARGE",15,"F3",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","MH6"
"699","19-1454","20200090.541",10.7443428,-24.5403712,13.1215921938089,50.2921281292059,3.83277634195453,NA,"154873","1","USFWS",2019-07-12,"MI","1113",NA,"SWM",NA,NA,"RBT","PREDATOR",23.98,609,"2220","LARGE",15,"F4",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM5"
"700","19-1455","20200090.542",10.5314706,-25.2769999,12.4066875,53.0160363031915,4.27318220944885,NA,"160013","1","USFWS",2019-08-23,"MI","1123",NA,"NWM",NA,NA,"RBT","PREDATOR",18.94,481,"1180","SMALL",15,"F5",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM4"
"701","19-1457","20200090.543",9.468109,-23.0177365,14.8370838548185,47.705132290363,3.21526337366289,NA,"160305","1","USFWS",2019-09-08,"MI","1123",NA,"NWM",NA,NA,"CHS","PREDATOR",10.12,257,"200","SMALL",15,"F7",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM4"
"702","19-1458","20200090.544",11.2750242,-24.5302942,13.4318167115903,51.4258532345014,3.82865954313731,NA,"160030","1","USFWS",2019-09-06,"MI","1117",NA,"SWM",NA,NA,"BNT","PREDATOR",27.64,702,"6380","LARGE",15,"F8",2020-03-04 10:50:00,2020-03-06 10:50:00,NA,NA,"Predator","WM5"
